,usage,dataset,scale,name,HR,LR
524,train,DIV2K,8,0675.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0675.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0675.png
525,train,DIV2K,2,0661.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0661.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0661.png
526,train,DIV2K,4,0661.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0661.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0661.png
527,train,DIV2K,8,0661.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0661.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0661.png
528,train,DIV2K,2,0107.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0107.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0107.png
529,train,DIV2K,4,0107.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0107.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0107.png
530,train,DIV2K,8,0107.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0107.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0107.png
531,train,DIV2K,2,0729.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0729.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0729.png
532,train,DIV2K,4,0729.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0729.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0729.png
533,train,DIV2K,8,0729.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0729.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0729.png
534,train,DIV2K,2,0067.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0067.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0067.png
535,train,DIV2K,4,0067.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0067.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0067.png
536,train,DIV2K,8,0067.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0067.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0067.png
537,train,DIV2K,2,0701.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0701.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0701.png
538,train,DIV2K,4,0701.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0701.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0701.png
539,train,DIV2K,8,0701.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0701.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0701.png
540,train,DIV2K,2,0715.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0715.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0715.png
541,train,DIV2K,4,0715.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0715.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0715.png
542,train,DIV2K,8,0715.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0715.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0715.png
543,train,DIV2K,2,0073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0073.png
544,train,DIV2K,4,0073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0073.png
545,train,DIV2K,8,0073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0073.png
546,train,DIV2K,2,0098.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0098.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0098.png
547,train,DIV2K,4,0098.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0098.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0098.png
548,train,DIV2K,8,0098.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0098.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0098.png
549,train,DIV2K,2,0259.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0259.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0259.png
550,train,DIV2K,4,0259.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0259.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0259.png
551,train,DIV2K,8,0259.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0259.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0259.png
552,train,DIV2K,2,0503.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0503.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0503.png
553,train,DIV2K,4,0503.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0503.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0503.png
554,train,DIV2K,8,0503.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0503.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0503.png
555,train,DIV2K,2,0265.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0265.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0265.png
556,train,DIV2K,4,0265.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0265.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0265.png
557,train,DIV2K,8,0265.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0265.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0265.png
558,train,DIV2K,2,0271.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0271.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0271.png
559,train,DIV2K,4,0271.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0271.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0271.png
560,train,DIV2K,8,0271.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0271.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0271.png
561,train,DIV2K,2,0517.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0517.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0517.png
562,train,DIV2K,4,0517.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0517.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0517.png
563,train,DIV2K,8,0517.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0517.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0517.png
564,train,DIV2K,2,0249.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0249.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0249.png
565,train,DIV2K,4,0249.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0249.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0249.png
566,train,DIV2K,8,0249.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0249.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0249.png
567,train,DIV2K,2,0513.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0513.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0513.png
568,train,DIV2K,4,0513.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0513.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0513.png
569,train,DIV2K,8,0513.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0513.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0513.png
570,train,DIV2K,2,0275.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0275.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0275.png
571,train,DIV2K,4,0275.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0275.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0275.png
572,train,DIV2K,8,0275.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0275.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0275.png
573,train,DIV2K,2,0261.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0261.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0261.png
574,train,DIV2K,4,0261.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0261.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0261.png
575,train,DIV2K,8,0261.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0261.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0261.png
576,train,DIV2K,2,0507.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0507.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0507.png
577,train,DIV2K,4,0507.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0507.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0507.png
578,train,DIV2K,8,0507.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0507.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0507.png
579,train,DIV2K,2,0088.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0088.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0088.png
580,train,DIV2K,4,0088.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0088.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0088.png
581,train,DIV2K,8,0088.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0088.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0088.png
582,train,DIV2K,2,0739.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0739.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0739.png
583,train,DIV2K,4,0739.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0739.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0739.png
584,train,DIV2K,8,0739.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0739.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0739.png
585,train,DIV2K,2,0077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0077.png
586,train,DIV2K,4,0077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0077.png
587,train,DIV2K,8,0077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0077.png
588,train,DIV2K,2,0711.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0711.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0711.png
589,train,DIV2K,4,0711.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0711.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0711.png
590,train,DIV2K,8,0711.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0711.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0711.png
591,train,DIV2K,2,0705.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0705.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0705.png
592,train,DIV2K,4,0705.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0705.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0705.png
593,train,DIV2K,8,0705.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0705.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0705.png
594,train,DIV2K,2,0063.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0063.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0063.png
595,train,DIV2K,4,0063.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0063.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0063.png
596,train,DIV2K,8,0063.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0063.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0063.png
597,train,DIV2K,2,0659.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0659.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0659.png
598,train,DIV2K,4,0659.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0659.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0659.png
599,train,DIV2K,8,0659.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0659.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0659.png
600,train,DIV2K,2,0103.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0103.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0103.png
601,train,DIV2K,4,0103.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0103.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0103.png
602,train,DIV2K,8,0103.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0103.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0103.png
603,train,DIV2K,2,0665.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0665.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0665.png
604,train,DIV2K,4,0665.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0665.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0665.png
605,train,DIV2K,8,0665.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0665.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0665.png
606,train,DIV2K,2,0671.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0671.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0671.png
607,train,DIV2K,4,0671.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0671.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0671.png
608,train,DIV2K,8,0671.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0671.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0671.png
609,train,DIV2K,2,0117.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0117.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0117.png
610,train,DIV2K,4,0117.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0117.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0117.png
611,train,DIV2K,8,0117.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0117.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0117.png
612,train,DIV2K,2,0498.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0498.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0498.png
613,train,DIV2K,4,0498.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0498.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0498.png
614,train,DIV2K,8,0498.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0498.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0498.png
615,train,DIV2K,2,0329.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0329.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0329.png
616,train,DIV2K,4,0329.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0329.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0329.png
617,train,DIV2K,8,0329.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0329.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0329.png
618,train,DIV2K,2,0467.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0467.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0467.png
